source_id	source_domain	author_id	author_name	title	body
304	Chosun Ilbo	953947		U.S. Braces for Worst COVID-19 Weeks	"""It's only been 30 days since our first case,"" battle-fatigued New York Gov. Andrew Cuomo said Saturday about the COVID-19 outbreak that has invaded his state. ""It feels like an entire lifetime.""

New York is the U.S. state hardest hit by the coronavirus, where it has claimed more than 3,500 lives. Public health experts say the situation is about to get worse, not only for New York, but for the rest of the United States as well."
2491	CBS Local	943723	Wcco | Cbs Minnesota	Coronavirus In Minnesota: Family Celebrates 'Best Papa In The Entire World' Who Died From COVID-19	"MINNEAPOLIS (WCCO) — A Minnesota family is sharing their message after a beloved grandfather became one of the state’s COVID-19 victims.

Scott Melter of Wyoming just retired last year. The 60-year-old, who had COPD, had also beat lung cancer last year. But on Wednesday, COVID-19 took his life.

Krystal Pearl’s Melter daughter, says he leaves behind a large family, and an even larger legacy. 

“He always wanted everybody to feel so loved,” Pearl said. “He was the best Papa in the entire world to his grandchildren. He would always take them on special ‘Papa dates.’ He would show up in a suit with flowers.”

She also spoke of his generosity.

“Everything that he owned, he wanted to share with everybody, he wanted people to experience,” Pearl said. “He loved vacationing, he loved bringing people on vacations so they could experience things.”

And that’s exactly what he did early last month. The family traveled to Mexico as word of COVID-19 started to spread.

“We had even talked about it on vacation, you know. He had said, ‘Yeah, you know, it’s not going to be good if somebody like me gets it,'” Pearl said.

So after the trip, Melter and his beloved wife of 35 years left their Ridgeland, South Carolina winter home to come back to Minnesota.

“I had said, you know, ‘I want you here so that we can just keep you home and away from everything and we can help you out,'” Pearl said.

It was on the drive to what they thought was safety that they realized Melter was in danger.

“He just had said he was just kind of tired, and he wasn’t feeling real well. He actually was like, ‘I’m not overly concerned, I don’t think it’s COVID because, like, the symptoms that I’m having don’t really line up with what they’re saying,’ but then obviously it progressed pretty quickly after that,” Pearl said.

Melter was admitted to M Health Fairview in Wyoming on March 25. That would be the last day he would ever see his wife. He tested positive for COVID-19 and was put in isolation at Bethesda Hospital in St. Paul.  

“We were able to have one person be with him when we knew that he wasn’t going to get better, so that was my brother,” Pearl said. “We decided as a family that he should go because I was just on the trip with him.  I’m so grateful that my brother, that they allowed him to be there and to FaceTime us so we could say our goodbyes. It was special.”

Now, Pearl hopes that anyone who hears her father’s story does not feel fear, but instead, peace.

“There is a lot of good happening, and there’s a lot of light being spread, and a lot of love being spread, and that’s what my dad would want,” Pearl said. “He would want people to know God’s got this, you know, we’re going to be OK.”

Melter’s wife, Treva, is now alone in quarantine, but says she feels lots of love through FaceTime. The family has decided to wait and hold a celebration of life for Melter sometime in the future."
466	News	942911	Log In	No shortage of flu vaccine, Premier says	"Premier Steven Marshall says an apparent shortage of flu shots is possibly because people are getting them earlier this year.
He said he would speak to Health Minister Stephen Wade about the shortage, after reports emerged of pharmacies cancelling appointments at the weekend.
He told ABC News this morning SA had ordered “more flu vaccines than even last year”.
“I think there’s a general high level of anxiety for people who are jumping in early to get those earlier,” he said.
“The pattern of people going to get the flu vaccine has completely changed this year, but my understanding is that we’ve got plenty of flu vaccines. We’ll have more to say about that later today.”
Mr Marshall also said SA’s COVID-19 numbers had been increased by cruise ships.
The Ruby Princess docks in NSW today, with about 200 crew members suffering coronavirus-like symptoms.
Cruise ships have resulted in 120 of SA’s cases, the majority from the Ruby Princess when it docked in Sydney last month.
“It’s a disaster, let’s be quite clear,” he said.
“The reality is that South Australia was disproportionately affected. I think now we’re over 125 infections that come off of cruise ships.
”I don’t know what it is about South Australians and cruising, but we have been disproportionately affected with well over a quarter, heading towards a third, of all of our cases from cruise (ships), and that’s really skewing our figures on the national stage.”
A criminal investigation has begun into how the Ruby Princess was allowed to disembark hundreds of passengers that brought COVID-19 into the community.
SA had two new cases of COVID-19 on Sunday, as the State Government said nearly 100 new paramedics would be fast-tracked into frontline service.
It also announced a historic deal with the state’s private hospitals at the weekend, underwriting them to open 1700 beds, increase SA’s intensive care unit capabilities by 40 per cent and keep medical staff in jobs.
Senior Government sources also revealed concerns about how the public system would cope if private hospitals closed after all non-elective surgeries were cancelled last week to shore up beds.
The partnership would include public-sector use of wards and theatres, essential equipment such as ventilators, as well as personal protective equipment supplies from all private hospitals."
466	News	1043967	Jodie Stephens	RFS boss to head agency to new crisis NSW	"Celebrated NSW Rural Fire Services boss Shane Fitzsimmons is taking on a new role, heading up an agency aimed at ensuring the state's resilience amid major challenges such as the coronavirus pandemic.
Premier Gladys Berejiklian announced the establishment of Resilience NSW on Monday, saying it would ensure the state was prepared and able to respond to crises - ""be it COVID, be it cyber security, be it a whole range of things we may not foreshadow"".
She said Mr Fitzsimmons - ""one of the true heroes of NSW"" - would become the agency's commissioner in about a month after deciding to retire from his position with the RFS.
""Who would have thought that in 2020, NSW would be facing a pandemic,"" Ms Berejiklian said.
""We don't know the challenges of the future but what I do know is that NSW, through Resilience NSW, will be able to focus on preparing and recovering from anything that comes our way.""
Mr Fitzsimmons, 51, has been widely praised for his leadership during the horror bushfire season just ended.
He joined the RFS in 1985 and held a number of senior roles until his appointment as commissioner in 2008.
Emergency Services Minister David Elliott thanked him on Monday for his service.
""I don't think there's a single person who would disagree that Commissioner Fitzsimmons' leadership was a beacon of hope during our State's darkest hour,"" Mr Elliott said.
He said Rob Rogers would take over the role of NSW RFS commissioner, after 40 years as a member and nine years as deputy commissioner."
2163	Investing	941339	Reuters	UK consumer confidence suffers record fall over coronavirus: GfK	"© Reuters. The spread of the coronavirus disease (COVID-19) in Brighton
        
    
    

         LONDON (Reuters) - British consumer confidence has recorded its biggest fall in more than 45 years, a survey showed on Monday, as a widening shutdown of the economy to slow the spread of the coronavirus hammered households' financial hopes.
 GfK, which has conducted monthly surveys of British consumer sentiment since 1974, ran an extra poll in late March which showed the weakest sentiment since February 2009.
 The drop in the index to -34 from -9 in its regular survey for March, conducted earlier in the month, was the biggest on record.
 ""Our COVID-19 'flash report' shows a dramatic result with consumer confidence falling off the cliff in the last two weeks of March,"" GfK client strategy director Joe Staton said.
 Surveys of businesses have been similarly bleak. IHS Markit's monthly purchasing managers' index for the services and manufacturing sectors, published on Friday, pointed to the sharpest contraction on record. 
 The biggest decline in the GfK survey came in households' willingness to make major purchases, despite a spike in demand for freezers, televisions and home office equipment as people prepared to spend most of their time at home.
 GfK conducted the European Union-commissioned survey of 2,000 people between March 16 and March 27. Over this period Britain moved from advising people to avoid bars and restaurants to banning them from leaving their homes except to buy food, exercise or do essential work.
 
Economists fear Britain's economy, like many others around the world, is heading for a severe recession but say a bounce-back is possible later in the year, depending on how the coronavirus outbreak develops."
1551	The Sun - UK	1380607	Adam Sonin	The Queen’s stirring message felt like a rallying call to a nation at war- but then so it should, as we are	"IF the Queen’s stirring message felt like a rallying call to a nation at war, then so it should. We are.

This invisible but deadly enemy will not be defeated by our brave Army, Navy or RAF personnel, though as always they are doing their bit.

Give now to The Sun's NHS appeal BRITAIN’s four million NHS staff are on the frontline in the battle against coronavirus. But while they are helping save lives, who is there to help them? The Sun has launched an appeal to raise £1MILLION for NHS workers. The Who Cares Wins Appeal aims to get vital support to staff in their hour of need. We have teamed up with NHS Charities Together in their urgent Covid-19 Appeal to ensure the money gets to exactly who needs it. The Sun is donating £50,000 and we would like YOU to help us raise a million pounds, to help THEM. No matter how little you can spare, please donate today here thesun.co.uk/whocareswinsappeal

It is our frontline NHS heroes, the thousands of volunteers supporting them and the tireless key workers striving to keep the country going who will pull us through.

People like nurse Shirley Watts, who revealed in an emotional video message how she and her colleagues are “on their knees” trying to do their best.

And the rest of us? All we are asked to do is sit tight and resist the urge to sunbathe for a few weeks.

It’s hardly the greatest sacrifice in order to save lives, is it?

There will of course be a few who blatantly flout the restrictions, putting us all at risk of more draconian measures.

But the vast majority are ready to justify Her Majesty’s faith in our generation and help win this war.

SCIENTISTS believe the coronavirus crisis will peak in the next seven to ten days.

With 621 more deaths reported it looks likely we will still fall short of the 18,000 ventilators and millions of items of Personal Protection Equipment the NHS will need by then.

Meanwhile, doctors and nurses say they are having to hold their own breath just to protect themselves.

The deaths of 23-year-old nurse John Alagos and midwife Lynsay Coventry from Covid-19 highlight the extraordinary sacrifices made by NHS workers, for whom The Sun’s Who Cares Wins appeal was launched.

John was the third nurse and ninth medic to fall victim.

His mother said he did not have the right protective equipment.

Now is not the time to play the blame game.

But our frontline heroes MUST have the protection they need and no effort should be spared to get it for them.

WHILE Premier League clubs squabble with mega-rich footballers over how their sky-high wages should be cut, philanthropist

Bill Gates knows the real value of money.

The Microsoft magnate, who has devoted vast sums to the fight against malaria, is investing billions in businesses seeking a coronavirus vaccine.

He knows much of the money will be wasted on the ones that fail.

But he says waiting to invest in the one that will succeed will delay that success by months, and his billions are a drop in the ocean compared with the trillions the disease is costing world economies."
55	Daily Mail UK	941110	Reuters	Trump voices hope for 'leveling-off' of coronavirus in U.S. hot spots	"WASHINGTON, April 5 (Reuters) - President Donald Trump on Sunday expressed hope that the United States was seeing a ""leveling-off"" of the coronavirus crisis in some of the nation's hot spots for the viral outbreak.

New York, the hardest-hit state, reported on Sunday that for the first time in a week deaths had fallen slightly from the day before, but there were still nearly 600 new fatalities and more than 7,300 new cases.

""Maybe that's a good sign,"" Trump told reporters, referring to the drop in fatalities. (Reporting By Matt Spetalnick; Editing by Tom Hogue)"
351	Billboard	974423	Ashley Iasimone	Coronavirus: Pink Describes 'Scary' Symptoms in 3-Year-Old Son	"POP

P!nk on 3-Year-Old Son's Coronavirus Symptoms: 'I've Never Prayed More in My Life'



4/5/2020

by


Ashley Iasimone
 









In the midst of quarantine parenting, things got scary for P!nk, who tested positive for COVID-19 alongside her 3-year-old son, Jameson.

The singer, who revealed their diagnosis earlier this week, had a long discussion about her family's experience with the coronavirus with friend and author Jen Pastiloff on Instagram on Sunday (April 5). The live chat was part of a ""Chat and Feed"" series to raise money to feed people in need.

""I haven't dressed up in three weeks. I really needed it. Thank you for the opportunity,"" P!nk said as she began to talk about this ""crazy time.""


""We have been really, really sick,"" she noted. ""My 3-year-old, Jameson, has had the worst of it. I've had many nights where I've cried and I've never prayed more in my life.""

""At one point I heard myself saying, 'I thought they promised us our kids would be OK.' And it's not guaranteed. There's no one that is safe from this,"" said P!nk, who later described her 3-year-old as ""perfectly fine"" before contracting COVID-19. Although she and Jameson fell ill, her husband Carey and daughter Willow did not.

""Jameson's been really, really sick,"" she explained. ""I've kept a journal of his symptoms for the past three weeks, and mine as well. He still, three weeks later, has a 100 temperature ... It's been a roller coaster. It's been a different roller coaster for both of us.""

Though he is doing better, Jameson's symptoms have included ""a fever for three weeks and diarrhea and then constipation and then throwing up and pale and listless and lethargic and all the things that scare the bejeezus out of you as a mama.""

""He says the worst part was the prune juice,"" the pop star joked.

She went on to detail how COVID-19 affected her own health, explaining that while she has asthma, she is fit and the virus had her ""on nebulizers for the first time in 30 years"" -- and ""it got really, really scary, I'm not gonna lie.""

""Just when you think you're better, something else happens. It's been three weeks for me, four weeks for him,"" said the singer, who has donated  $1 million to support healthcare workers on the frontlines during the coronavirus pandemic.

Watch the entire Instagram chat -- which ended on a light note, with her daughter singing -- below."
602	Wall Street Journal	1319771	Stephen Fidler	U.K. Prime Minister Boris Johnson Hospitalized for Coronavirus Tests	"British Prime Minister Boris Johnson was hospitalized for tests on Sunday after suffering persistent symptoms of the new coronavirus 10 days after he tested positive for the illness, his office said.
 It said his admission to a hospital, under his doctor’s advice, was a precautionary step.
 An official said the admission wasn’t an emergency,..."
14575	UrduPoint	941841	Faizan Hashmi	Trump Sends Good Wishes To UK Prime Minister Who Was Urgently Hospitalized With COVID-19	"Trump Sends Good Wishes To UK Prime Minister Who Was Urgently Hospitalized With COVID-19





Faizan Hashmi


 21 seconds ago 

 Mon 06th April 2020 | 04:10 AM 














WASHINGTON (UrduPoint News / Sputnik - 06th April, 2020) US President Donald Trump has sent his well wishes to UK Prime Minister Boris Johnson who has tested positive for COVID-19 and was urgently hospitalized on Sunday.
""He's a friend of mine, he's a great gentlema,n"" Trump said at the Sunday coronavirus White House briefing, expressing hope that Johnson would be fine and saying that he is a ""strong man.""
A source close to the UK healthcare authorities told Sputnik late on Sunday that Johnson was urgently hospitalized and that he would undergo artificial lung ventilation.
Earlier on Sunday, Johnson's Downing Street office said that the prime minister had been admitted to hospital as a precautionary step because he was exhibiting a high fever and a persistent cough.
On March 27, Johnson and UK Health Secretary Matt Hancock both announced that they had tested positive for COVID-19. On Friday, Johnson said in a video message that he was remaining in self-isolation, as he was still showing symptoms of the disease.
The prime minister said that he was continuing to carry out his duties and was communicating with other government ministers while in self-isolation to take measures to curb the spread of the disease.
 
















Your Thoughts and Comments"
1478	Stuff	941156	Stuff	Kiwi Willi Heinz on why Eddie Jones is his best rugby coach	"England head coach Eddie Jones announces an 'exciting' squad for the 2020 Six Nations. The 34-man squad features eight uncapped players.

England's Kiwi halfback Willi Heinz has backed the reappointment of Eddie Jones, describing him as ""the best coach I've played under"".

Heinz says Jones' attention to detail is second to none with the Australian signing a contract extension to coach England through to the next World Cup in France in 2023.

Whether Heinz gets there is doubtful. The former Crusaders and Canterbury No 9 is already 33 and admits his selection for the last World Cup in Japan where England finished runner-up to South Africa in an absorbing final came as a surprise.

""All I can say on behalf of the squad about Eddie is that we love the environment he creates,"" Heinz told The Rugby Paper.

READ MORE:

 * The greatest rugby team of all time

 * Buck Shelford - rugby's hardest player

 * NZ Rugby's revenue sharing play

 * RFU: This could cost us $100m

""He's certainly the best coach I've played under in terms of attention to detail and the support he provides. It's a challenging environment but with that comes all that support and he makes sure you're in the best possible place to execute on any given day.""

Heinz played 58 games for the Crusaders from 2010-15 under the guidance of Todd Blackadder but also got to experience the magic of Scott Robertson with Canterbury.

Heinz felt Jones had proved his worth by the way he had righted the rocky England outfit in the leadup to the last World Cup and continued that with a strong Six Nations campaign this year that was eventually stalled by the coronavirus pandemic.

""I know England had a run of losses in 2018 but apart from that he's done amazing things with this team. To get to a World Cup final was impressive and although we lost that and then came back and dropped another game against France, since then our consistency has been good and that's down to the environment he creates,"" Heinz told The Rugby Paper.

""The players have a ton of respect for him and one of the things I've really noticed since being involved are the one-on-one relationship he seems to have with guys in the squad

""The relationships are there, you can see it in the conversations he has, and with 30-40 players to deal with he puts so much time into it.""

Heinz said he had benefited from that first-hand with Jones easing any doubts Heinz had about being called into test rugby at such a late age.

""Personally, that's helped me massively because coming into the set-up relatively late in your career, you do have question marks over whether you should be there or whether you're up to it. But he's been so good at simplifying the game and getting the best out of me,"" Heinz said.

""I love what he does for the No 9s and 10s in having loads of conversations between us about trends in the game, where the game's heading and what we can do to keep learning and influencing things ourselves. It's been an awesome experience under Eddie.""

Heinz is contracted to Gloucester in the English Premiership and has played 13 tests for England, including the World Cup semifinal demolition of the All Blacks. He was injured in that match, ruling him out of the final."
93	NPR	1625585	Hannah Hagemann	Australian Officials Launch Criminal Investigation Into Ruby Princess Cruise Ship	"The Ruby Princess cruise ship docked in Sydney on March 19 and nearly 2,700 passengers who were on board left freely, though some exhibited flu-like symptoms. On Sunday, Australian police announced they've launched a criminal investigation into the Ruby Princess, citing questions over whether the operators of the ship, Carnival Australia, were transparent about sickened passengers and crew members.

More than 340 passengers have tested positive for the coronavirus and at least three passengers who contracted the virus on the cruise ship have died in recent days, according to the New South Wales Ministry of Health. Sixteen crew members have already tested positive for the virus, according to the New South Wales Police Force, while another 200 are exhibiting symptoms.

Police Commissioner Mick Fuller, speaking at a press conference, said that Australian authorities had made contact with the ship, ""And on each case, they were informed that COVID-19 wasn't an issue on the ship.""

""There seems to be absolute discrepancies between the information provided by Carnival and what I would see as the benchmark for the laws that the Federal Government and the State Government put in place in terms of protecting Australians from cruise ships when coronavirus had started,"" Fuller said. ""The only way I can determine whether our national biosecurity laws or our state laws were broken is through a criminal investigation.""

In a statement, a spokesman for Carnival Australia said the company would ""willingly"" cooperate with the investigation.

""Carnival Australia will vigorously respond to any allegations of which there must now be full disclosure and the basis for them,"" according to the statement.

While Fuller said there were ""many unanswered questions"" about the the Ruby Princess, ""there is clear evidence that corona-19 has been brought off that ship.""

As of Sunday, there were a total of 5,687 cases of coronavirus in Australia. At least 35 have died from the virus there, according to tracking by Johns Hopkins University."
18	Hacker News	2431996	Dave Lieber	If you imagine that a local business making surgical face masks is working 24/7, guess again	"When the history of the coronavirus epoch is written, The Watchdog hopes historians don’t neglect to mention Prestige Ameritech and its owner, Mike Bowen. The North Richland Hills company is America’s No. 1 maker of hospital surgical masks.
During this crisis, you’d think the company would be pushing forward on all cylinders, working 24/7 to manufacture the one commodity that Americans and the rest of the world want so badly.
You’d be wrong.
The company is only operating weekday shifts. You drive by nights and weekends and the employee parking lot is empty.
“People are curious why there aren’t any cars in the parking lot,” North Richland Hills Mayor Oscar Trevino told me.
And why is that, Mr. Mayor?
“The system got him,"" the mayor said about Bowen, who is executive vice president of the company. “And he’s unhappy about it.”
The story of Bowen’s unhappiness is a cautionary tale about what can happen if Americans searching for cheaper prices send entire industries offshore to countries like Mexico and China.
Everything Bowen has warned about has come true. He warned that allowing another country to serve as our main supplier of personal protection equipment has the potential to become a national security nightmare.
Bowen declined to talk to The Watchdog for this story. He’s busy.
“There is 200 times more demand than there is supply,” he told former presidential adviser Steve Bannon on Bannon’s podcast. “My phone is ringing every two minutes. Every one minute I am getting an email.”
An examination of his warnings going back more than a dozen years tells the story.
The common theme is that during an outbreak like this, everybody wants to be his customer. But as soon as an outbreak subsides, his customers dump him and run back to China. The reason? His masks may cost a dime each, but a made-in-China mask might go for two cents.
“Last time he geared up and went three shifts a day working his tail off,” the mayor recalled. “As soon as the issue died, he didn’t have any sales. He had to pay unemployment for all these people, and he had to gear down.”
As Bowen explained to Bannon, “I’ve been preaching this American-made story since 2007. Nobody listened. The whole mass market was only interested in price. I’ve been everywhere trying to get people to listen. I’ve talked to congressmen. I’ve talked to generals. I’ve written the president. I wrote President Obama five or six letters, and he sent me a presidential proclamation suitable for framing.”
Bowen wants a guaranteed contract, not a proclamation. It’s tough to win a bid to supply U.S. hospitals through their group purchase agreements that seek the cheapest price when your competitor pays low wages, ignores environmental concerns and is subsidized by a Communist government.
Last month, he got another proclamation but no contract to go with it. U.S. Sen. Marco Rubio, R-Florida, named Prestige Ameritech the “Senate Small Business of the Week.” The citation notes that the company “has ramped up their daily production to 600,000 masks.”
The company could do so much more.
The best intentions
The company is in a building originally used by Kimberly-Clark to make medical masks. But that company moved its operations to Mexico. When Prestige Ameritech opened in 2005, it was touted as a great day for the made-in-America movement.
By 2009, the company had grown strong enough to meet the demand caused by the H1N1 swine flu outbreak. Hospitals promised to stick with him afterward, but they broke their promise. The allure of cheaper Chinese masks was too great for hospital purchasing groups to ignore.
In 2010, the company celebrated a grand “reopening” when it renamed its factory the Global Pandemic Preparedness and Response Center. The event was attended by then-Gov. Rick Perry, who said, “It’s good news for America as America becomes competitive back in this arena again.”
VIDEO
But the news wasn’t so good. The next year, Bowen and company president Dan Reese had to lay off 150 workers. Bowen told Wired magazine, “150 people that saved a lot of hospitals from closing their doors were rewarded by losing their jobs. And that’s not going to happen again.”
The company nearly went bankrupt. In 2012 the company took out a million-dollar loan.
Mayor Trevino recalls escorting Bowen around the Texas Capitol in Austin as Bowen made his case with state lawmakers for more government support.
“He was begging them to understand that we shouldn’t have all our masks made in China. He wanted a federal government contract that would keep him in steady business,” the mayor said, adding that Bowen wanted to help build a future stockpile for a pandemic that Bowen predicted would happen.
Trevino recalls Bowen saying, “If y’all don’t care about me in good times when everybody’s OK, how am I going to be there when you need me?”
The city wrote letters on his behalf to federal lawmakers, Trevino said.
“Everything he was saying fell on deaf ears,” the mayor said.
Or as Bowen asked in a 2017 Dallas Morning News interview, “If the government doesn’t even buy American, who will?”
In that same interview, Bowen showed stacks of dismantled office cubicles.
Stacks of unused cubicles sat in the warehouse at the Prestige Ameritech manufacturing plant in North Richland Hills in 2017.(Rose Baca / Staff Photographer)“Every one of those represents somebody who used to have a job,” he said, adding that he nicknamed an empty, unlit corridor in his factory the “hall of death.”
He’s tired of being “the backup guy,” he said. “Create American jobs. Buy American. … It’s hot air.”
An empty darkened hallway at the Texas factory that serves as America's top domestic maker of medical face masks is nicknamed ""the Hall of Death"" — in memory of workers who were laid off when business was lost to China.(Rose Baca / Staff Photographer)Ramping up
That’s why if you drive by America’s No. 1 mask maker on a night or weekend, the parking lot is ghostly. But the lot isn’t completely empty. There’s a North Richland Hills police car parked outside near a police observation tower. The mayor said the business has received threats.
A mobile police tower and vehicle are positioned near the main entrance of Prestige Ameritech in North Richland Hills.(Tom Fox / Staff Photographer)Bowen told CBSDFW.com that he could only make about 1 million masks a day if he ran his machines 24/7. He said that would have little impact on global demand.
He told Bannon he is ramping up, but it takes weeks to build new machines and train employees. His company’s street sign announces it is hiring.
The nation's top domestic medical mask maker in Texas is hiring.(Tom Fox / Staff Photographer)The company is not selling to the general public or to non-American buyers. Now, it’s only selling to U.S. hospitals. But Bowen asks hospitals to sign contracts. Who can blame him?
Or as the mayor puts it, “He’ll gear back up, and he’ll produce, and they’ll probably do it to him again.”
In this 2017 photo, a worker makes medical masks at a Texas plant.(Rose Baca / Staff Photographer)Become a citizen of Watchdog Nation. Join Dave Lieber and learn to be a super-consumer.
Read Dave Lieber’s series on property taxes.
Read Dave Lieber’s story on how to shop for electricity.
Read Dave Lieber’s story on how to search for a good builder or roofer.
Subscribe: PLEASE support The Watchdog’s brand of straightforward journalism designed to save you time, money and aggravation. Treat yourself to a DallasNews.com full digital subscription for only $2.99 a week and NEVER MISS The Watchdog’s TWO reports each week. Sign up here.
Watchdog newsletter: Sign up for The Watchdog's FREE weekly newsletter to keep up: click here.
Watchdog story page: You can't afford to miss The Watchdog. Follow our latest reporting always at The Watchdog home page.
Do you use Facebook? Connect with The Watchdog on our Facebook group. Search for ""Dallas News Watchdog Posse.""
The Dallas Morning News Watchdog column is the 2019 winner of the top prize for column writing from the National Society of Newspaper Columnists. The contest judge called his winning entries ""models of suspenseful storytelling and public service.""
Read his winning columns:
* Helping the widow of Officer J.D. Tippit, the Dallas police officer killed by Lee Harvey Oswald, get buried beside her late husband
* Helping a waitress who was harmed by an unscrupulous used car dealer"
460	Hindustan Times	941404	Chetan Chauhan	Shortage of safety equipment crippling states’ Covid-19 containment efforts	In India’s two biggest states -- Uttar Pradesh and Maharashtra that have nearly a thousand cases between them -- health officials admitted to a shortage of PPE, saying that private companies had expressed their inability to provide the kits early because of an increase in demand. This is because of a sudden increase in cases, the officials, who spoke on condition of anonymity, said. Admitting the shortage, UP health secretary, Amit Mohan Prasad said 31 units in the state had started manufacturing kits and that the government had also placed orders with other companies. He did not provide any break-up of the kits needed and procured by the government. A doctor in King George’s Medical University in Lucknow, the largest hospital in the city, has been infected. Click here for the complete coverage of the Covid-19 pandemicIn other states such as Bihar, a large number of health workers have been provided with only masks, gloves and sanitisers -- and not coveralls. “To tide over the shortage of PPE kits, we have requested our doctors to utilise the kits rationally,” said Sanjay Kumar, Bihar’s principal secretary, health. The situation is no different in Madhya Pradesh’s biggest Covid-19 hot spot Indore, where only half of the health workers have been provided with proper kits. “Only 20 to 30% of around 55,000 to 60,000 health workers have been provided with proper kits in the state,” said MP’s health department employees’ association leader Laxminarayan Sharma. In the state, eight more health workers and staff tested positive on Sunday. All these officers used to meet one another in meetings held in the state secretariat and the health directorate and monitor implementation of the measures undertaken by the government across the state. At least 50 other officers, including head of the health department, are in self quarantine.State Commissioner of health services, Faiz Ahmad Kidwai, said, “We are providing PPE kits to health workers as per guidelines of government of India. Currently we are getting supplies from certain companies including some companies based at Indore. We are trying to get about 1.5 lakh kits in the coming days.”The northern states of Punjab, Haryana and Uttarakhand and the Union Territories of Jammu and Kashmir and Chandigarh have placed orders with private companies for the kits but haven’t received them yet. A health worker each in Chandigarh and J and two in Haryana have tested positive for Covid-19. Also Read: How Delhi answered PM Modi’s call to fight ‘coronavirus darkness’In Punjab’s Patiala and Amritsar districts, nurses protested outside hospitals, alleging a shortage of kits even though the official spokesperson for Covid-19, Rajesh Bhaskar, denied the charge. The Punjab cabinet has authorised additional chief secretary Vinni Mahajan to buy kits and masks for medical staff from manufacturers in the state and elsewhere. Haryana minister Anil Vij said tenders had been floated to get the kits. The eastern states of Bihar, Jharkhand and West Bengal have also reported a shortage of kits even though local manufacturing has started. Bihar has been supplied 16,700 PPE kits against its demand for 960,000 kits. Another 21,000 PPE kits are in transit. Jharkhand has 13,000 kits as against the demand of 21,000. Kumar said they were tapping all possible sources to get the kits. Jharkhand’s health minister, Banna Gupta, said the state government had placed orders with various companies. “We have also requested the central government to ensure supply of the kits but they are not listening to us,” Gupta said.West Bengal chief minister Mamata Banerjee has also blamed the Centre although governor, Jagdeep Dhankhar, had claimed that there were enough kits with the state. Doctors in several hospitals in the state have protested and refused to report for work citing inadequate safety equipment.
1081	Irish Independent	1985506	By Tom Horton, Pa	Rita Ora praises her ‘superhero’ mother after she returns to NHS frontline	Rita Ora has praised her “superhero” psychiatrist mother after she decided to return to the NHS frontline amid the coronavirus pandemic. The singers mother Vera Sahatciu will be helping prevent mental health and perinatal patients becoming exposed to Covid-19, according to Hello! Magazine.Ora told the publication: My mother has always been my hero, but this pandemic has honestly made her a superhero in my eyes. She is so brave and has been through so much on her own, yet her generosity to help others just cements what I know my mother is capable of.Im so happy the rest of the world has now got to see it too.Ora said that its not only her mother showing these traits, adding: All the NHS doctors and nurses are my heroes.Sahatciu said that there was never any question of her returning to the fold to help with the response to the virus. I love my job and want to do my best, she told the magazine.Its my role and duty to help others. Nothing will stop me unless Im not well enough to do it.These are challenging times and Ive never before had to provide more compassion and support to other colleagues.Ive witnessed heroism by all NHS staff, from doctors and nurses to porters and cleaners in busy, stressful and risky environments.Ora is very keen to do her bit and has signed up as an NHS volunteer along with her sister, Sahatciu added.Theyll be among the people who deliver medical supplies, collect prescriptions, check on the elderly and make phone calls to lonely and vulnerable members of the community, she said.Ora has previously worked with Sir Bob Geldof and the UN Foundation to design an emblem to encourage people to work together to combat coronavirus.The design features a depiction of the virus contained within the CND peace symbol next to the message: Stop the spread. Play your part.Read the full article in Hello! magazine, out now.
1081	Irish Independent	1985506	By Tom Horton, Pa	Helen Skelton bemoans ‘massive disconnect’ between farmers and the public	Springtime On The Farm presenter Helen Skelton has said there is a “massive disconnect” between farmers and the general public. The host of the Channel 5 programme, who grew up on a farm, urged people to have greater respect for farming and encouraged the public to have a more open dialogue about where food comes from and how it is produced.I live on the edge of the city, and theres a massive disconnect between food producers and the rest of the countryShe said: I obviously grew up on a farm, and have a huge amount of respect for farmers.But now I live on the edge of the city, and theres a massive disconnect between food producers and the rest of the country.And its funny because I lived in France for a few years and its very different there.You go to the market and you ask the farmer there what you should get, and he tells you and you buy it because thats whats best at that time of year.We dont do that over here. Like if we went into a supermarket and the guy behind the counter said, You should eat this, wed tell them to mind their own business.I think thats a shame. The former Blue Peter presenter said that she hopes the programme, which is returning for its third series later this month, encourages respect for farming.The show was scheduled to be broadcast live from a farm in Yorkshire, however producers have been forced to change their plan because of the Covid-19 pandemic.We wont even be sending a crew so no one will be put at risk at allSeries producer Richard Mortimer said: Luckily, a lot of the content has already been filmed over the past few weeks and in these somewhat unusual circumstances, we have found a way to carry on without a single person in the production having to leave their homes.Helen will present from her Yorkshire country garden and Adam from his Cotswold farm using high-quality iPhone cameras.We wont even be sending a crew so no one will be put at risk at all.Springtime On The Farm returns on April 13 at 8pm.
